"id";"countyfips";"year";"births";"censusbuildingpermits";"deaths";"groupquarterspopulation";"householdpopulation";"households";"householdsize";"naturalincrease";"netmigration";"totalhousingunits";"vacancyrate";"vacanthousingunits";"totalpopulation"
1664;93;2016;118;122;98;92;17262;7686;2.245901639;20;613;13963;44.95;6277;17354
1665;93;2017;113;137;101;92;17814;7932;2.245839637;12;540;13964;43.2;6032;17906
1666;93;2018;124;154;99;92;18464;8221;2.24595548;25;625;13970;41.15;5749;18556
1667;95;1985;61;3;60;59;4362;1794;2.431438;1;-10;2118;15.3;324;4421
1668;95;1986;73;6;47;59;4386;1828;2.399343;26;-2;2131;14.22;303;4445
1669;95;1987;45;4;56;59;4352;1834;2.372955;-11;-23;2147;14.58;313;4411
1670;95;1988;54;0;37;59;4273;1821;2.346513;17;-96;2153;15.42;332;4332
1671;95;1989;52;5;51;90;4159;1799;2.31184;1;-84;2114;14.9;315;4249
1672;95;1990;59;6;53;65;4123;1712;2.408294;6;-67;1960;12.65;248;4188
1673;95;1991;56;2;57;67;4142;1789;2.31526;-1;22;1966;9;177;4209
1674;95;1992;46;7;55;69;4162;1830;2.274317;-9;31;1968;7.01;138;4231
1675;95;1993;55;7;56;68;4310;1798;2.397108;-1;148;1975;8.96;177;4378
1676;95;1994;48;6;76;69;4332;1806;2.398671;-28;51;1982;8.88;176;4401
1677;95;1995;52;8;37;70;4409;1841;2.394894;15;63;1988;7.39;147;4479
1678;95;1996;70;15;52;70;4434;1863;2.380032;18;7;1996;6.66;133;4504
1679;95;1997;51;19;55;71;4503;1910;2.357592;-4;74;2011;5.02;101;4574
1680;95;1998;61;14;64;71;4499;1912;2.353034;-3;-1;2030;5.81;118;4570
1681;95;1999;58;20;46;71;4447;1895;2.346702;12;-64;2044;7.29;149;4518
1682;95;2000;64;2;50;89;4363;1771;2.463579898;14;-81;2016;12.15;245;4452
1683;95;2001;52;9;55;89;4398;1790;2.45698324;-3;38;2023;11.52;233;4487
1684;95;2002;58;13;56;89;4407;1797;2.452420701;2;7;2035;11.7;238;4496
1685;95;2003;57;9;53;89;4388;1793;2.447295036;4;-23;2042;12.19;249;4477
1686;95;2004;71;9;63;89;4491;1839;2.442088091;8;95;2049;10.25;210;4580
1687;95;2005;69;13;38;89;4459;1830;2.436612022;31;-63;2059;11.12;229;4548
1688;95;2006;58;9;51;89;4415;1817;2.429829389;7;-51;2067;12.09;250;4504
1689;95;2007;72;8;37;89;4395;1812;2.425496689;35;-55;2073;12.59;261;4484
1690;95;2008;53;6;58;89;4362;1802;2.420643729;-5;-28;2077;13.24;275;4451
1691;95;2009;47;3;44;89;4365;1808;2.414269912;3;0;2083;13.2;275;4454
1692;95;2010;59;1.75;54;60;4405;1828;2.409737418;5;6;2088;12.45;260;4465
1693;95;2011;51;3;61;60;4336;1800;2.408888889;-10;-59;2090;13.88;290;4396
1694;95;2012;55;2;50;60;4351;1806;2.409191584;5;10;2092;13.67;286;4411
1695;95;2013;41;14;49;60;4320;1794;2.408026756;-8;-23;2101;14.61;307;4380
1696;95;2014;65;6;49;60;4330;1828;2.368708972;16;-6;2100;12.95;272;4390
1697;95;2015;57;9;55;60;4266;1818;2.346534653;2;-66;2108;13.76;290;4326
1698;95;2016;68;9;45;60;4225;1804;2.342017738;23;-64;2112;14.58;308;4285
1699;95;2017;53;1;51;60;4232;1808;2.340707965;2;5;2113;14.43;305;4292
1700;95;2018;41;18;55;60;4208;1803;2.333887965;-14;-10;2128;15.27;325;4268
1701;97;1985;144;39;27;21;11295;5458;2.069439;117;420;9432;42.13;3974;11316
1702;97;1986;181;60;33;23;11945;5900;2.024576;148;504;9468;37.68;3568;11968
1703;97;1987;159;99;27;23;12019;6060;1.983333;132;-58;9553;36.56;3493;12042
1704;97;1988;153;112;25;23;12069;6240;1.934135;128;-78;9657;35.38;3417;12092
1705;97;1989;168;162;21;24;12391;6652;1.862748;147;176;9762;31.86;3110;12415
1706;97;1990;132;153;26;120;12571;5877;2.139016;106;170;9837;40.26;3960;12691
1707;97;1991;146;65;32;120;12862;5971;2.154078;114;177;9990;40.23;4019;12982
1708;97;1992;170;104;23;123;13248;6159;2.150999;147;242;10076;38.87;3917;13371
1709;97;1993;128;138;42;130;13931;6439;2.163535;86;604;10183;36.77;3744;14061
1710;97;1994;167;192;38;135;14404;6615;2.177475;129;349;10321;35.91;3706;14539
1711;97;1995;141;92;32;134;14518;6655;2.181518;109;4;10513;36.7;3858;14652
1712;97;1996;144;180;37;132;14421;6599;2.185331;107;-206;10605;37.77;4006;14553
1713;97;1997;150;197;39;133;14654;6730;2.177415;111;123;10785;37.6;4055;14787
1714;97;1998;136;174;30;133;14648;6702;2.185616;106;-112;11165;39.97;4463;14781
1715;97;1999;145;280;29;133;14700;6702;2.193375;116;-64;11339;40.89;4637;14833
1716;97;2000;176;72;43;328;15436;7248;2.129690949;133;804;11901;39.1;4653;15764
1717;97;2001;165;287;48;328;15856;7446;2.129465485;117;303;12117;38.55;4671;16184
1718;97;2002;170;120;32;328;15773;7410;2.128609987;138;-221;12166;39.09;4756;16101
1719;97;2003;166;134;44;328;15947;7492;2.128537106;122;52;12229;38.74;4737;16275
1720;97;2004;155;113;39;328;15749;7401;2.127955682;116;-314;12272;39.69;4871;16077
1721;97;2005;172;118;50;328;15808;7432;2.127018299;122;-63;12356;39.85;4924;16136
1722;97;2006;157;147;35;328;15759;7411;2.12643368;122;-171;12485;40.64;5074;16087
1723;97;2007;166;211;40;328;15908;7485;2.125317301;126;23;12653;40.84;5168;16236
1724;97;2008;162;168;43;328;16345;7703;2.121900558;119;318;12920;40.38;5217;16673
1725;97;2009;171;115;44;328;16725;7889;2.120040563;127;253;12979;39.22;5090;17053
1726;97;2010;141;7.09;38;72;17084;8156;2.094654242;103;0;12960;37.07;4804;17156
1727;97;2011;175;44;53;72;17104;8164;2.095051445;122;-102;13003;37.21;4839;17176
1728;97;2012;128;41;51;72;17228;8222;2.095353928;77;47;13044;36.97;4822;17300
1729;97;2013;124;23;43;72;17397;8304;2.095014451;81;88;13067;36.45;4763;17469
1730;97;2014;132;112;59;72;17650;8427;2.094458289;73;180;13176;36.04;4749;17722
1731;97;2015;127;416;52;72;17874;8554;2.089548749;75;149;13568;36.95;5014;17946
1732;97;2016;146;454.12;65;72;17881;8577;2.084761572;81;-74;14002;38.74;5425;17953
1733;97;2017;163;90.62;49;72;17869;8567;2.085794327;114;-126;14081;39.16;5514;17941
1734;97;2018;119;58.92;73;72;17810;8539;2.085724324;46;-105;14128;39.56;5589;17882
1735;99;1985;318;21;120;163;14211;5205;2.730259;198;-126;6097;14.63;892;14374
1736;99;1986;273;35;126;160;13968;5142;2.716453;147;-393;6133;16.16;991;14128
1737;99;1987;245;-4;148;158;13828;5106;2.708186;97;-239;6183;17.42;1077;13986
1738;99;1988;243;-3;121;169;14062;5208;2.700077;122;123;6188;15.84;980;14231
1739;99;1989;207;-1;115;151;13568;5046;2.688863;92;-604;6180;18.35;1134;13719
1740;99;1990;221;-1;115;186;13051;4984;2.618579;106;-588;5855;14.88;871;13237
1741;99;1991;219;-2;116;183;12775;4934;2.589177;103;-382;5854;15.72;920;12958
1742;99;1992;214;-4;116;155;12950;4914;2.635328;98;49;5852;16.03;938;13105
1743;99;1993;209;0;124;180;13242;4983;2.657435;85;232;5848;14.79;865;13422
1744;99;1994;228;7;105;166;13520;5065;2.669299;123;141;5848;13.39;783;13686
1745;99;1995;214;5;105;214;13609;5091;2.673149;109;28;5855;13.05;764;13823
1746;99;1996;209;14;135;219;13783;5160;2.671124;74;105;5866;12.04;706;14002
1747;99;1997;220;58;104;198;13919;5241;2.655791;116;-1;5947;11.87;706;14117
1748;99;1998;208;54;136;211;14013;5267;2.660528;72;35;6005;12.29;738;14224
1749;99;1999;212;93;124;224;14148;5306;2.666415;88;60;6059;12.43;753;14372
1750;99;2000;240;4;136;300;14153;5306;2.667357708;104;-23;5980;11.27;674;14453
1751;99;2001;269;17;141;300;13809;5213;2.648954537;128;-472;5987;12.93;774;14109
1752;99;2002;247;13;146;300;13711;5217;2.628138777;101;-199;5986;12.85;769;14011
1753;99;2003;242;15;120;300;13522;5181;2.609920865;122;-311;6000;13.65;819;13822
1754;99;2004;204;8;126;300;13356;5157;2.589877836;78;-244;5997;14.01;840;13656
1755;99;2005;233;8;103;300;13210;5137;2.571539809;130;-276;5994;14.3;857;13510
1756;99;2006;187;11;99;300;12908;5058;2.551996837;88;-390;5997;15.66;939;13208
1757;99;2007;189;3;131;300;12472;4925;2.532385787;58;-494;5958;17.34;1033;12772
1758;99;2008;190;10;128;300;12382;4926;2.513601299;62;-152;5951;17.22;1025;12682
1759;99;2009;191;0;146;300;12276;4924;2.493095045;45;-151;5948;17.22;1024;12576
1760;99;2010;186;0.25;123;315;12216;4928;2.478896104;63;-108;5942;17.06;1014;12531
1761;99;2011;142;2;149;315;12172;4909;2.479527399;-7;-37;5945;17.43;1036;12487
1762;99;2012;188;5.9;127;315;12099;4880;2.479303279;61;-134;5951;18;1071;12414
1763;99;2013;167;4.03;118;315;11996;4838;2.479536999;49;-152;5955;18.76;1117;12311
1764;99;2014;145;5;103;315;11741;4735;2.479619852;42;-297;5960;20.55;1225;12056
1765;99;2015;165;4.08;127;315;11624;4688;2.479522184;38;-155;5964;21.4;1276;11939
1766;99;2016;185;5.51;149;315;11637;4692;2.480179028;36;-23;5969;21.39;1277;11952
1767;99;2017;160;6;123;315;11706;4720;2.480084746;37;32;5968;20.91;1248;12021
1768;99;2018;165;3;133;315;11766;4745;2.479662803;32;28;5959;20.37;1214;12081
1769;101;1985;1844;272;1127;2613;119294;46877;2.54483;717;-1205;51045;8.17;4168;121907
1770;101;1986;1781;264;1126;2643;119722;47816;2.503806;655;-197;51414;7;3598;122365
1771;101;1987;1780;308;1205;2975;119863;48558;2.46845;575;-102;51775;6.21;3217;122838
1772;101;1988;1752;274;1192;2149;121588;49946;2.434389;560;339;52116;4.16;2170;123737
1773;101;1989;1625;147;1159;2143;121220;50569;2.397121;466;-840;52635;3.93;2066;123363
1774;101;1990;1771;167;1220;2915;119963;47057;2.549313;551;-1036;50872;7.5;3815;122878
1775;101;1991;1764;160;1242;2982;120504;48190;2.500602;522;86;51039;5.58;2849;123486
1776;101;1992;1805;228;1259;2975;121435;48410;2.508469;546;378;51199;5.45;2789;124410
1777;101;1993;1780;364;1169;3025;123323;48120;2.562822;611;1327;51544;6.64;3424;126348
1778;101;1994;1746;645;1236;3136;125586;48828;2.572008;510;1864;51949;6.01;3121;128722
1779;101;1995;1730;938;1337;3185;127647;49254;2.591607;393;1717;52292;5.81;3038;130832
1780;101;1996;1734;1193;1260;3353;129145;49821;2.59218;474;1192;53330;6.58;3509;132498
1781;101;1997;1739;1139;1359;3467;131327;50909;2.579642;380;1916;54717;6.96;3808;134794
1782;101;1998;1869;1351;1352;3498;133883;51749;2.587161;517;2070;56103;7.76;4354;137381
1783;101;1999;1933;1437;1374;3529;136189;52510;2.593582;559;1778;57454;8.61;4944;139718
1784;101;2000;1927;267;1380;4135;137719;54760;2.514956172;547;1589;59196;7.49;4436;141854
1785;101;2001;2004;1067;1393;4081;139915;55754;2.509506044;611;1531;60453;7.77;4699;143996
1786;101;2002;1985;1353;1482;4185;142296;56821;2.504285387;503;1982;61792;8.04;4971;146481
1787;101;2003;2060;1265;1451;4032;143940;57613;2.49839446;609;882;63222;8.87;5609;147972
1788;101;2004;1946;1249;1526;3974;144746;58060;2.493041681;420;328;64483;9.96;6423;148720
1789;101;2005;1993;1189;1546;3975;145994;58699;2.487163325;447;802;65740;10.71;7041;149969
1790;101;2006;2014;1135;1412;3930;148134;59689;2.481763809;602;1493;66899;10.78;7210;152064
1791;101;2007;2143;1237;1509;4202;150557;60810;2.475859234;634;2061;68087;10.69;7277;154759
1792;101;2008;2167;642;1608;4111;152141;61613;2.46930031;559;934;68803;10.45;7190;156252
1793;101;2009;2038;399;1558;4142;153182;62213;2.462218507;480;592;69140;10.02;6927;157324
1794;101;2010;2070;94.25;1542;4321;155175;63148;2.457322481;528;1644;69614;9.29;6466;159496
1795;101;2011;1865;247;1651;3924;155957;63460;2.45756382;214;171;69854;9.15;6394;159881
1796;101;2012;1878;134.5;1591;4102;156329;63609;2.457655363;287;263;69986;9.11;6377;160431
1797;101;2013;1852;284.14;1622;4067;156668;63749;2.457575805;230;74;70264;9.27;6515;160735
1798;101;2014;1921;185.67;1631;4019;157079;63912;2.457738766;290;73;70439;9.27;6527;161098
1799;101;2015;1874;78.67;1734;4004;158720;64582;2.457650739;140;1486;70508;8.4;5926;162724
1800;101;2016;1851;282;1714;4003;160473;65296;2.457623744;137;1615;70769;7.73;5473;164476
1801;101;2017;1788;282;1785;4121;161862;65860;2.45766778;3;1504;71037;7.29;5177;165983
1802;101;2018;1824;368;1836;4111;163006;66326;2.457648584;-12;1146;71384;7.09;5058;167117
1803;103;1985;127;0;37;261;6329;2071;3.056012;90;-441;3019;31.4;948;6590
1804;103;1986;103;38;30;257;6183;2006;3.082253;73;-223;3024;33.66;1018;6440
1805;103;1987;96;9;37;240;6188;1995;3.101754;59;-71;3052;34.63;1057;6428
1806;103;1988;92;5;38;253;6046;1927;3.137519;54;-183;3066;37.15;1139;6299
1807;103;1989;89;4;30;217;5894;1861;3.167114;59;-247;3027;38.52;1166;6111
1808;103;1990;76;8;38;232;5829;2180;2.673853;38;-88;2803;22.23;623;6061
1809;103;1991;86;10;32;132;5895;2263;2.604949;54;-88;2811;19.49;548;6027
1810;103;1992;70;21;36;172;6008;2310;2.600866;34;119;2809;17.76;499;6180
1811;103;1993;73;22;45;253;6006;2373;2.530973;28;51;2830;16.15;457;6259
1812;103;1994;65;15;39;226;6088;2437;2.498153;26;29;2852;14.55;415;6314
1813;103;1995;72;17;40;242;6161;2512;2.452627;32;57;2867;12.38;355;6403
1814;103;1996;66;14;44;203;6138;2552;2.405172;22;-84;2884;11.51;332;6341
1815;103;1997;59;16;48;152;6170;2629;2.3469;11;-30;2898;9.28;269;6322
1816;103;1998;62;15;45;161;6071;2634;2.30486;17;-107;2914;9.61;280;6232
1817;103;1999;78;18;56;170;5921;2617;2.262514;22;-163;2929;10.65;312;6091
1818;103;2000;65;4;47;232;5737;2299;2.495432797;18;-142;2859;19.59;560;5969
1819;103;2001;66;17;57;232;5648;2270;2.488105727;9;-98;2887;21.37;617;5880
1820;103;2002;67;24;40;232;5704;2299;2.48107873;27;29;2919;21.24;620;5936
1821;103;2003;75;17;35;232;5623;2274;2.472735268;40;-121;2952;22.97;678;5855
1822;103;2004;76;22;47;232;5672;2298;2.468233246;29;20;3004;23.5;706;5904
1823;103;2005;75;38;58;232;5586;2269;2.461877479;17;-103;3052;25.66;783;5818
1824;103;2006;93;47;50;232;5749;2342;2.454739539;43;120;3106;24.6;764;5981
1825;103;2007;100;47;52;232;5861;2392;2.450250836;48;64;3171;24.57;779;6093
1826;103;2008;109;74;43;232;5928;2428;2.441515651;66;1;3253;25.36;825;6160
1827;103;2009;90;62;40;232;6085;2500;2.434;50;107;3292;24.06;792;6317
1828;103;2010;101;6.5;43;235;6382;2626;2.430312262;58;242;3315;20.78;689;6617
1829;103;2011;106;21;40;190;6544;2693;2.430003713;66;51;3338;19.32;645;6734
1830;103;2012;73;16;55;253;6507;2679;2.428891377;18;8;3355;20.15;676;6760
1831;103;2013;81;6;52;256;6444;2652;2.429864253;29;-89;3351;20.86;699;6700
1832;103;2014;70;9;58;256;6347;2612;2.429938744;12;-109;3359;22.24;747;6603
1833;103;2015;83;9;53;256;6224;2561;2.430300664;30;-153;3356;23.69;795;6480
1834;103;2016;75;11;62;256;6175;2541;2.430145612;13;-62;3357;24.31;816;6431
1835;103;2017;67;6;45;241;6096;2508;2.43062201;22;-116;3369;25.56;861;6337
1836;103;2018;82;13;56;272;6036;2484;2.429951691;26;-55;3381;26.53;897;6308
1837;105;1985;240;0;115;279;11267;3959;2.845921;125;68;4879;18.86;920;11546
1838;105;1986;219;5;95;288;11618;4104;2.830897;124;236;4910;16.42;806;11906
1839;105;1987;193;0;115;284;11474;4071;2.818472;78;-226;4949;17.74;878;11758
1840;105;1988;181;36;107;279;11299;4025;2.807205;74;-254;4957;18.8;932;11578
1841;105;1989;195;78;98;262;10847;3887;2.790584;97;-566;4975;21.87;1088;11109
1842;105;1990;154;-3;98;198;10570;3930;2.689567;56;-397;5277;25.53;1347;10768
1843;105;1991;184;29;112;205;10630;4095;2.595849;72;-5;5274;22.35;1179;10835
1844;105;1992;170;18;122;201;10739;4284;2.506769;48;57;5303;19.22;1019;10940
1845;105;1993;182;30;101;207;11004;4143;2.656046;81;190;5321;22.14;1178;11211
1846;105;1994;157;6;109;210;11251;4233;2.657926;48;202;5351;20.89;1118;11461
1847;105;1995;154;113;115;215;11483;4327;2.653802;39;198;5357;19.23;1030;11698
1848;105;1996;159;132;104;218;11602;4386;2.645235;55;67;5470;19.82;1084;11820
1849;105;1997;158;116;131;222;11744;4504;2.60746;27;119;5602;19.6;1098;11966
1850;105;1998;167;97;108;222;11901;4568;2.605298;59;98;5718;20.11;1150;12123
1851;105;1999;166;94;109;242;12047;4636;2.598576;57;109;5815;20.28;1179;12289
1852;105;2000;189;30;113;251;12178;4713;2.583916826;76;65;6026;21.79;1313;12429
1853;105;2001;178;120;132;251;12155;4725;2.572486772;46;-69;6117;22.76;1392;12406
1854;105;2002;175;89;134;251;12158;4747;2.561196545;41;-38;6195;23.37;1448;12409
1855;105;2003;174;86;127;251;12368;4853;2.548526685;47;163;6265;22.54;1412;12619
1856;105;2004;173;98;130;251;12573;4955;2.537436932;43;162;6332;21.75;1377;12824
1857;105;2005;184;97;133;251;12445;4928;2.52536526;51;-179;6439;23.47;1511;12696
1858;105;2006;191;68;119;251;12188;4849;2.51350794;72;-329;6496;25.35;1647;12439
1859;105;2007;147;60;138;251;11916;4763;2.50178459;9;-281;6568;27.48;1805;12167
1860;105;2008;157;47;122;251;11854;4765;2.48772298;35;-97;6614;27.96;1849;12105
1861;105;2009;159;42;125;251;11744;4742;2.476592155;34;-144;6635;28.53;1893;11995
1862;105;2010;166;3.5;125;198;11803;4787;2.465636098;41;-35;6633;27.83;1846;12001
1863;105;2011;150;18.26;122;198;11700;4746;2.465233881;28;-131;6657;28.71;1911;11898
1864;105;2012;130;12.18;127;198;11648;4723;2.466229092;3;-55;6674;29.23;1951;11846
1865;105;2013;150;13.05;129;198;11460;4647;2.466107166;21;-209;6703;30.67;2056;11658
1866;105;2014;149;21.64;113;198;11295;4580;2.466157205;36;-201;6726;31.91;2146;11493
1867;105;2015;127;17.64;131;198;11141;4518;2.465914121;-4;-150;6748;33.05;2230;11339
1868;105;2016;138;14;128;198;11137;4516;2.466120461;10;-14;6765;33.24;2249;11335
1869;105;2017;118;5;134;198;11082;4493;2.46650345;-16;-39;6772;33.65;2279;11280
1870;105;2018;125;23;137;198;11022;4468;2.46687556;-12;-48;6802;34.31;2334;11220
1871;107;1985;222;62;62;126;14070;5596;2.514296;160;-216;9111;38.58;3515;14196
1872;107;1986;206;28;55;125;13738;5546;2.477101;151;-484;9165;39.49;3619;13863
1873;107;1987;181;96;60;126;13736;5615;2.446305;121;-122;9186;38.87;3571;13862
1874;107;1988;199;66;47;126;13639;5647;2.415265;152;-249;9292;39.23;3645;13765
1875;107;1989;220;122;53;129;13821;5805;2.380878;167;18;9291;37.52;3486;13950
1876;107;1990;198;187;50;165;14007;5483;2.554623;148;74;9252;40.74;3769;14172
1877;107;1991;198;130;40;158;14573;5525;2.637647;158;401;9439;41.47;3914;14731
1878;107;1992;171;223;62;153;14996;5533;2.710284;109;309;9569;42.18;4036;15149
1879;107;1993;196;287;71;188;15736;6069;2.592849;125;650;9792;38.02;3723;15924
1880;107;1994;184;448;59;195;16422;6293;2.609566;125;568;10079;37.56;3786;16617
1881;107;1995;169;443;66;210;17044;6495;2.624172;103;534;10527;38.3;4032;17254
1882;107;1996;177;346;56;209;17509;6644;2.63531;121;343;10970;39.43;4326;17718
1883;107;1997;179;300;70;210;17907;6809;2.629902;109;290;11316;39.83;4507;18117
1884;107;1998;179;508;57;263;18343;6886;2.663811;122;367;11616;40.72;4730;18606
1885;107;1999;202;480;70;316;18908;7107;2.660475;132;486;12130;41.41;5023;19224
1886;107;2000;226;128;51;257;19866;8184;2.427419355;175;716;12063;32.16;3879;20123
1887;107;2001;204;512;81;257;20179;8327;2.423321725;123;190;12534;33.56;4207;20436
1888;107;2002;222;275;69;257;20635;8527;2.419960127;153;303;12939;34.1;4412;20892
1889;107;2003;235;221;67;257;20871;8647;2.413390379;168;68;13137;34.17;4489;21128
1890;107;2004;229;313;61;257;21036;8739;2.407140405;168;-3;13443;34.99;4704;21293
1891;107;2005;239;347;68;257;21196;8831;2.40018118;171;-11;13856;36.27;5025;21453
1892;107;2006;249;459;91;330;21556;9001;2.394845017;158;275;14429;37.62;5428;21886
1893;107;2007;258;405;88;337;22078;9240;2.389393939;170;359;14838;37.73;5598;22415
1894;107;2008;267;568;95;337;22594;9484;2.382328132;172;344;15517;38.88;6033;22931
1895;107;2009;260;376;88;337;22988;9673;2.37651194;172;222;16143;40.08;6470;23325
1896;107;2010;247;17.5;90;335;23104;9863;2.342492142;157;-43;16321;39.57;6458;23439
1897;107;2011;228;27;88;338;22918;9783;2.342635183;140;-323;16347;40.15;6564;23256
1898;107;2012;216;21.26;92;305;22968;9803;2.342956238;124;-107;16368;40.11;6565;23273
1899;107;2013;202;36.17;101;337;23267;9931;2.342865774;101;230;16400;39.45;6469;23604
1900;107;2014;208;59.35;103;346;23732;10130;2.342744324;105;369;16455;38.44;6325;24078
1901;107;2015;214;126.9;101;333;24084;10280;2.342801556;113;226;16578;37.99;6298;24417
1902;107;2016;246;98.64;107;343;24457;10439;2.342848932;139;244;16671;37.38;6232;24800
1903;107;2017;229;163;123;321;25004;10672;2.342953523;106;419;16829;36.59;6157;25325
1904;107;2018;193;115;120;321;25359;10825;2.342632794;73;282;16942;36.11;6117;25680
1905;109;1985;73;2;34;17;4383;1397;3.137437;39;-33;2067;32.41;670;4400
1906;109;1986;81;2;41;18;4580;1445;3.16955;40;158;2071;30.23;626;4598
1907;109;1987;87;0;31;18;4767;1482;3.216599;56;131;2075;28.58;593;4785
1908;109;1988;65;14;27;17;4646;1424;3.26264;38;-160;2079;31.51;655;4663
1909;109;1989;75;0;33;16;4623;1400;3.302143;42;-66;2284;38.7;884;4639
1910;109;1990;87;0;31;90;4554;1643;2.771759;56;-51;2306;28.75;663;4644
1911;109;1991;87;0;41;95;4637;1758;2.637656;46;42;2306;23.76;548;4732
1912;109;1992;80;20;35;98;4690;1779;2.636312;45;11;2306;22.85;527;4788
1913;109;1993;85;1;31;96;4730;1766;2.678369;54;-16;2326;24.08;560;4826
1914;109;1994;79;69;31;100;4842;1817;2.664832;48;68;2327;21.92;510;4942
1915;109;1995;62;48;39;110;5160;1958;2.635342;23;305;2396;18.28;438;5270
1916;109;1996;85;67;31;117;5308;2025;2.621235;54;101;2444;17.14;419;5425
1917;109;1997;80;136;37;122;5370;2082;2.579251;43;24;2511;17.08;429;5492
1918;109;1998;86;105;46;122;5436;2130;2.552113;40;26;2647;19.53;517;5558
1919;109;1999;84;119;43;122;5643;2174;2.595676;41;166;2752;21;578;5765
1920;109;2000;85;33;51;36;5947;2331;2.551265551;34;177;3118;25.24;787;5983
1921;109;2001;73;130;47;36;6047;2398;2.521684737;26;74;3244;26.08;846;6083
1922;109;2002;96;103;53;36;6209;2489;2.495578778;43;119;3342;25.55;854;6245
1923;109;2003;97;75;40;36;6243;2526;2.471496437;57;-23;3411;25.95;885;6279
1924;109;2004;84;82;35;36;6204;2527;2.455085081;49;-88;3493;27.66;966;6240
1925;109;2005;74;103;35;36;6248;2572;2.429237947;39;5;3590;28.36;1018;6284
1926;109;2006;99;77;38;36;6205;2580;2.40503876;61;-104;3659;29.49;1079;6241
1927;109;2007;80;72;38;36;6123;2566;2.386204209;42;-124;3736;31.32;1170;6159
1928;109;2008;59;62;48;36;6140;2599;2.362447095;11;6;3791;31.44;1192;6176
1929;109;2009;73;42;47;36;6090;2600;2.342307692;26;-76;3820;31.94;1220;6126
1930;109;2010;65;9.75;47;18;6126;2651;2.310826103;18;0;3853;31.2;1202;6144
1931;109;2011;72;35;37;18;6177;2668;2.315217391;35;16;3886;31.34;1218;6195
1932;109;2012;76;25;29;18;6328;2736;2.312865497;47;104;3910;30.03;1174;6346
1933;109;2013;73;32;32;18;6237;2699;2.310855873;41;-132;3938;31.46;1239;6255
1934;109;2014;55;35;46;18;6193;2683;2.308237048;9;-53;3972;32.45;1289;6211
1935;109;2015;78;32;60;18;6246;2709;2.305647841;18;35;4002;32.31;1293;6264
1936;109;2016;77;29;49;18;6401;2776;2.305835735;28;127;4028;31.08;1252;6419
1937;109;2017;66;54;47;18;6620;2872;2.305013928;19;200;4080;29.61;1208;6638
1938;109;2018;77;93;55;18;6822;2965;2.30084317;22;180;4170;28.9;1205;6840
1939;111;1985;24;0;5;0;763;310;2.46129;19;-174;529;41.4;219;763
1940;111;1986;10;-1;6;0;754;310;2.432258;4;-13;529;41.4;219;754
1941;111;1987;17;2;4;0;811;337;2.406528;13;44;528;36.17;191;811
1942;111;1988;10;-1;0;0;747;313;2.386581;8;-74;531;41.05;218;747
1943;111;1989;7;-1;4;0;746;318;2.345912;3;-4;521;38.96;203;746
1944;111;1990;16;2;3;0;736;287;2.56446;13;-23;481;40.33;194;736
1945;111;1991;14;1;3;0;711;285;2.494737;11;-36;483;40.99;198;711
1946;111;1992;9;4;3;0;574;228;2.517544;6;-142;484;52.89;256;574
1947;111;1993;6;7;5;0;540;202;2.673267;1;-31;488;58.61;286;540
1948;111;1994;7;2;0;0;563;209;2.69378;7;14;495;57.78;286;563
1949;111;1995;10;6;6;0;571;211;2.706161;4;4;497;57.55;286;571
1950;111;1996;6;6;4;0;579;215;2.693023;2;6;503;57.26;288;579
1951;111;1997;5;10;7;0;570;214;2.663551;-2;-9;509;57.96;295;570
1952;111;1998;5;7;3;0;555;207;2.681159;2;-18;519;60.12;312;555
1953;111;1999;8;4;5;0;557;206;2.703883;3;-1;606;66.01;400;557
1954;111;2000;3;1;3;5;556;270;2.059259259;0;9;633;57.35;363;561
1955;111;2001;5;5;3;5;561;273;2.054945055;2;3;639;57.28;366;566
1956;111;2002;5;9;1;5;594;290;2.048275862;4;29;650;55.38;360;599
1957;111;2003;6;14;0;5;610;298;2.046979866;6;10;664;55.12;366;615
1958;111;2004;6;19;3;5;630;308;2.045454545;3;17;685;55.04;377;635
1959;111;2005;6;19;3;5;640;314;2.038216561;3;7;706;55.52;392;645
1960;111;2006;9;20;2;5;667;327;2.039755352;7;20;729;55.14;402;672
1961;111;2007;7;11;4;5;681;335;2.032835821;3;11;741;54.79;406;686
1962;111;2008;5;4;2;5;693;341;2.032258065;3;9;746;54.29;405;698
1963;111;2009;3;7;3;5;682;335;2.035820896;0;-11;752;55.45;417;687
1964;111;2010;3;1;3;0;709;349;2.031518625;0;22;757;53.9;408;709
1965;111;2011;8;1;8;0;691;340;2.032352941;0;-18;758;55.15;418;691
1966;111;2012;3;1;2;0;694;342;2.029239766;1;2;759;54.94;417;694
1967;111;2013;1;6;5;0;692;340;2.035294118;-4;2;765;55.56;425;692
1968;111;2014;7;0;3;0;712;351;2.028490028;4;16;765;54.12;414;712
1969;111;2015;6;0;6;0;689;339;2.032448378;0;-23;765;55.69;426;689
1970;111;2016;5;6;3;0;689;339;2.032448378;2;-2;771;56.03;432;689
1971;111;2017;6;8;5;0;712;350;2.034285714;1;22;779;55.07;429;712
1972;111;2018;3;7;1;0;760;374;2.032085561;2;46;786;52.42;412;760
1973;113;1985;63;156;5;0;3189;1415;2.25371;58;172;2103;32.72;688;3189
